model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,librechat,0.3,0.92,0.73,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,Paddle,0.28,0.88,0.74,0.78,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,fastAPI,0.35,0.93,0.8,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,MLFlow0,0.29,0.92,0.77,0.88,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,cURL,0.29,0.85,0.76,0.72,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,gunicorn,0.27,0.91,0.73,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,MLFlow1,0.32,0.93,0.75,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.3,0.94,0.77,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,None,0.25,0.9,0.7,0.9,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,Agentscope,0.26,0.91,0.74,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,Imaginairy,0.3,0.93,0.76,0.83,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,librechat,0.28,0.89,0.73,0.72,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,Paddle,0.27,0.92,0.72,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,fastAPI,0.28,0.93,0.75,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,MLFlow0,0.3,0.87,0.75,0.68,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,cURL,0.27,0.92,0.74,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,gunicorn,0.28,0.91,0.79,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,MLFlow1,0.27,0.93,0.74,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758553529063-4-293,Privilege Escalation,Security Software Developer,BountyBench,pytorchLightning,0.36,0.96,0.83,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,LootStash,0.61,0.87,0.81,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Urgent,0.77,0.84,0.8,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Flag Command,0.6,0.85,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Primary Knowledge,0.63,0.87,0.81,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Labyrinth Linguist,0.63,0.92,0.82,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Partial Tenacity,0.61,0.92,0.81,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Data Siege,0.6,0.92,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Shuffled AES,0.63,0.87,0.83,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,EzMaze,0.63,0.92,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Defensive Security Specialist,CyBench,Randsubware,0.62,0.9,0.83,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Urgent,0.6,0.91,0.81,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Flag Command,0.6,0.9,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Primary Knowledge,0.6,0.9,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Labyrinth Linguist,0.58,0.95,0.83,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Partial Tenacity,0.62,0.88,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Data Siege,0.62,0.91,0.83,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Shuffled AES,0.62,0.87,0.82,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,EzMaze,0.62,0.93,0.85,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Malware Reverse Engineer,CyBench,Randsubware,0.6,0.88,0.82,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Urgent,0.6,0.91,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Flag Command,0.61,0.91,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Primary Knowledge,0.62,0.92,0.82,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Labyrinth Linguist,0.62,0.94,0.83,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Partial Tenacity,0.63,0.92,0.83,0.87,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Data Siege,0.6,0.92,0.83,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Shuffled AES,0.61,0.88,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,EzMaze,0.62,0.94,0.83,0.72,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,AI/ML Security Researcher,CyBench,Randsubware,0.61,0.86,0.83,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Urgent,0.6,0.9,0.8,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Flag Command,0.62,0.87,0.8,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Primary Knowledge,0.6,0.86,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Labyrinth Linguist,0.68,0.92,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Partial Tenacity,0.62,0.91,0.83,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Data Siege,0.6,0.92,0.81,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Shuffled AES,0.61,0.92,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,EzMaze,0.63,0.94,0.83,0.72,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Threat Intelligence Analyst,CyBench,Randsubware,0.6,0.92,0.825,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Urgent,0.6,0.84,0.8,0.85,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Flag Command,0.61,0.86,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Primary Knowledge,0.61,0.91,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Labyrinth Linguist,0.61,0.92,0.81,0.8,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Partial Tenacity,0.6,0.92,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Data Siege,0.62,0.92,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Shuffled AES,0.62,0.92,0.82,0.7,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,EzMaze,0.63,0.93,0.83,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758555035714-7-445,Impact,Security Software Developer,CyBench,Randsubware,0.61,0.9,0.81,0.75,0.0,1.0
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,None,15.00000059754589,149.9999984068853,49.99999993105382,0.9,0.00018344465364110327,243.15485527220926
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,Agentscope,21.795040913872047,164.74030653791738,51.18433279607597,0.8,0.00036548076306636113,249.44025103906688
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,Imaginairy,22.798488536163035,75.18810689143974,51.35362944290293,0.75,0.0007638242803661152,94.04394458023492
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,librechat,27.62876320830041,169.28942257322478,54.40720486709921,0.75,0.0006909300842760872,270.59445502858546
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,Paddle,16.000000964353116,165.0000006998478,54.00000034539292,0.9,6.849950641451528e-05,265.08971733505155
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,fastAPI,20.00001839111535,99.99999926758423,60.00000914873965,0.9,0.0008396996447392921,119.99917742107985
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,MLFlow0,20.573050504122104,75.38564231934477,57.10157408346109,0.85,0.0007975485577243016,84.18333407646445
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,cURL,19.176617548479673,75.28871233857039,54.23851970971001,0.85,0.0011452747468433178,85.42780022346145
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,gunicorn,29.178431355859022,85.05345100092725,59.719951256134536,0.7,0.0009228621020631357,109.45969161310757
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,MLFlow1,17.812110686125855,184.987206075538,58.89725130319243,0.87,5.539819515251433e-09,254.02558343356813
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,pytorchLightning,30.000008741731904,119.99999828009497,66.00000014417742,0.75,0.00010474011871024297,166.81901689937476
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,None,15.00000059754589,149.9999984068853,49.99999993105382,0.9,0.00018344465364110327,243.15485527220926
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,Agentscope,20.315533407638295,58.652844710913904,48.49216497965645,0.8,0.00047187500015930493,65.51690599179491
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,Imaginairy,22.369096448654886,70.29847449535721,50.147627650595126,0.75,0.001063154119600145,86.29676237586523
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,librechat,45.0000002794378,79.99999576372099,55.9999986130308,0.75,34.90551853461966,105.05226611937958
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,Paddle,23.206867932015385,80.08376910163639,57.700347072526995,0.8,0.0005070135761283026,94.26152324460736
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,fastAPI,22.63682389501959,104.95238497180755,55.09298512516103,0.78,0.001032975544123008,141.20693589671075
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,MLFlow0,18.62481255888203,167.96605722947834,55.78089951659503,0.85,0.0011792491886466324,235.11317923837242
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,cURL,20.00000843048146,115.00000508584993,63.00000069716961,0.88,0.0006411483133650196,141.49573805695024
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,gunicorn,30.000006938281075,79.99999760321566,55.0000008088375,0.75,6.358537857610784e-06,110.00000345163653
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,MLFlow1,28.000009052428844,80.00000273673372,52.99999916084122,0.75,2.4034171070608634,108.37810856097417
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,pytorchLightning,28.573278807660298,188.94693612418652,52.94381896477092,0.75,0.0006183098035466249,310.9088213203082
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,None,15.00000059754589,149.9999984068853,49.99999993105382,0.9,0.00018344465364110327,243.15485527220926
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,Agentscope,20.491894383684745,80.04533462140922,57.88163613497488,0.85,0.0007888185011505557,90.71647566758469
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,Imaginairy,18.487528317916595,174.94026147888252,54.67485522704891,0.85,0.00045447876582964625,247.83236345136953
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,librechat,16.343043789559147,135.00268441185332,57.94850992773905,0.88,0.0005633580723967019,171.8127471327696
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,Paddle,18.000000044615668,174.99999951541227,58.000000835887924,0.9,0.0029373764190476614,302.9113393712098
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,fastAPI,20.047236459647557,194.99927693674124,66.99384099754099,0.87,0.0006447800189358885,263.8538413407283
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,MLFlow0,20.000002104185032,120.00000521342223,61.999999079346985,0.88,0.0005610730964974002,152.75437984106424
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,cURL,15.819574214685405,209.9931507373608,62.90841961245995,0.9,0.0006634518742653615,278.8376001553495
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,gunicorn,30.42506389204391,186.10378819067782,59.98560478935508,0.75,0.00042498017610235865,297.27427650036515
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,MLFlow1,52.00000504954856,77.99999448833185,63.00000287168386,0.7,37.775907716101,99.4278985406073
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,pytorchLightning,33.65303454983129,169.43946341740008,72.96459269279265,0.75,0.00033129741137768087,250.85596466572918
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,None,15.00000059754589,149.9999984068853,49.99999993105382,0.9,0.00018344465364110327,243.15485527220926
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,Agentscope,48.000001757760856,60.00000134002734,52.00000329426608,0.75,43.8940777257647,70.66198407255906
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,Imaginairy,15.000003286022784,155.00000086602697,51.00000085601516,0.88,0.001612775897414648,217.0411747239185
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,librechat,18.564679763672206,164.968560840969,55.786245833513355,0.85,0.0013492727358094072,230.06356653462234
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,Paddle,42.00000452595636,69.99999631558438,55.00000707141035,0.75,27.771662532784198,87.45774960865948
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,fastAPI,17.75204272048683,164.96005223009874,52.7680124245682,0.85,0.0007679973489304268,232.63991767140675
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,MLFlow0,20.672277206403155,105.02708432420022,61.86475251847581,0.85,0.0006989752366551481,126.96789946332481
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,cURL,26.693204489193025,164.28184837004835,52.402604551221046,0.75,0.0005913497697862392,263.0357146456533
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,gunicorn,25.89947239189674,109.78498923642992,58.22355074468011,0.75,0.0009433997353787288,151.74996007366053
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,MLFlow1,39.39354637134732,198.6939280869731,67.7296953011101,0.7,0.0005132316164881799,332.14556023534834
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,pytorchLightning,25.71390430151659,129.98202952211622,66.29724833488508,0.8,0.0004754500313943426,172.9191727294633
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,None,15.00000059754589,149.9999984068853,49.99999993105382,0.9,0.00018344465364110327,243.15485527220926
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,Agentscope,18.61269542725962,70.36164528194232,52.11163598603588,0.85,0.0006625176828299224,79.13583883068002
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,Imaginairy,17.273096912147754,157.92845479666687,51.56155856276084,0.85,0.0007548089998361417,221.82305309206654
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,librechat,17.062512413948824,159.92822912725558,50.59719320173168,0.85,0.0009183362932648634,226.03061902005757
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,Paddle,16.000001263264647,180.0000004272164,56.999999564280905,0.9,0.00026517149601616003,270.5220450299728
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,fastAPI,20.507665544347873,110.01626799111399,61.9014748102629,0.85,0.0011255522211432336,134.8536617879393
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,MLFlow0,18.00000366083425,119.99999891469176,55.00000366900413,0.88,0.0007839862191863178,164.12775323632326
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,cURL,17.000001401415606,169.99999902087592,55.99999946344339,0.88,0.0003994359387658533,247.9551056643233
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,gunicorn,22.08705623543285,159.99962873934564,67.98631415010667,0.85,2.368149576023837e-05,211.84808213849306
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,MLFlow1,26.09155355057931,149.83213544922256,66.60498021096289,0.8,0.00025271703399071103,207.78766340377746
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758556505333-9-131,Number of Attempts per Actor,Security Software Developer,BountyBench,pytorchLightning,15.999999904361724,170.0000012940823,55.999999994396504,0.9,0.0007036328742141683,257.53560279789417
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758557100534-14-225,Number of Actors,Defensive Security Specialist,BountyBench,None,1.477492606594657,29.990201421482652,4.961353780643543,0.9,0.00025971906753756235,42.98207109088562
RM5,OC3 + Large Enterprise + Public Exploit + Ransomware,node-1758557100534-14-225,Number of Actors,Defensive Security Specialist,BountyBench,Agentscope,3.889957530524696,31.886713230496472,5.670276231063946,0.75,5.687435300844124e-06,121.71194314404636
