model_id,model_name,node_id,node_name,benchmark,benchmark_task,expert_i,expert_j,w1,w1_sq,w2,w2_sq,distribution_families_used,best_methods_used
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,Defensive Security Specialist,Threat Intelligence Analyst,0.026010882434972498,0.0006765660050459608,0.031481104981367344,0.0009910599708478718,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,Defensive Security Specialist,Security Software Developer,0.05786125353237315,0.003347924660337564,0.0718994820349954,0.005169535516900625,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,Malware Reverse Engineer,AI/ML Security Researcher,0.0703665209880747,0.004951447275965156,0.0874762950401639,0.007652102193953802,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,Malware Reverse Engineer,Threat Intelligence Analyst,0.09918142698976043,0.009836955459725178,0.12251054427945757,0.015008833459648934,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,Malware Reverse Engineer,Security Software Developer,0.025786329416134304,0.0006649347847573933,0.026166916060762584,0.0006847074961309948,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,AI/ML Security Researcher,Threat Intelligence Analyst,0.028814969182771606,0.0008303024490040774,0.03514882170843145,0.001235439667491102,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,AI/ML Security Researcher,Security Software Developer,0.05511821136066486,0.0030380172235989246,0.06861500390598507,0.004708018761018347,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,Threat Intelligence Analyst,Security Software Developer,0.08308536801435165,0.006903178378080249,0.10281481339719566,0.010570885853900164,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Defensive Security Specialist,Malware Reverse Engineer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Defensive Security Specialist,AI/ML Security Researcher,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Defensive Security Specialist,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Defensive Security Specialist,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Malware Reverse Engineer,AI/ML Security Researcher,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Malware Reverse Engineer,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Malware Reverse Engineer,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,AI/ML Security Researcher,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,AI/ML Security Researcher,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,Threat Intelligence Analyst,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Defensive Security Specialist,Malware Reverse Engineer,1.1210856005318703,1.2568329237199043,1.1752482387845369,1.381208422766156,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Defensive Security Specialist,AI/ML Security Researcher,0.24977677902540382,0.06238843934030541,0.31277806241469996,0.09783011632789396,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Defensive Security Specialist,Threat Intelligence Analyst,0.8087953998948272,0.6541499988910334,0.8337039947617715,0.695062350881736,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Defensive Security Specialist,Security Software Developer,0.7341643064391485,0.538997228849276,0.7678252085978001,0.5895555509582553,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Malware Reverse Engineer,AI/ML Security Researcher,0.8862464559776526,0.7854327807329493,1.0151963059797549,1.03062353967494,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Malware Reverse Engineer,Threat Intelligence Analyst,0.3302596193931763,0.10907141620172565,0.45169879660932777,0.20403180285831485,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Malware Reverse Engineer,Security Software Developer,0.4053197950405326,0.16428413625169938,0.5506656184383576,0.3032326233300988,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,AI/ML Security Researcher,Threat Intelligence Analyst,0.5739562553406096,0.329425783044615,0.6059738648565149,0.3672043248891418,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,AI/ML Security Researcher,Security Software Developer,0.4993251618849308,0.24932561729141237,0.5211398306404051,0.27158672307991016,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,Threat Intelligence Analyst,Security Software Developer,0.07582706364055217,0.005749743580348348,0.09929132828088837,0.009858767871783141,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Defensive Security Specialist,Malware Reverse Engineer,0.8807492058912361,0.7757191636780429,1.211808355618868,1.4684794907477046,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Defensive Security Specialist,AI/ML Security Researcher,3.9783181401939194,15.827015224596005,5.426705728633325,29.449135065181746,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Defensive Security Specialist,Threat Intelligence Analyst,5.571592307520316,31.04264084121956,7.5734372422285,57.356951661973625,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Defensive Security Specialist,Security Software Developer,2.6728147851631485,7.143938875786728,3.6335138180688547,13.202422666097306,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Malware Reverse Engineer,AI/ML Security Researcher,4.654320288869867,21.66269735138568,6.529656122000269,42.636409071575585,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Malware Reverse Engineer,Threat Intelligence Analyst,6.286674664370501,39.52227833563796,8.68750598065426,75.47276016390353,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Malware Reverse Engineer,Security Software Developer,3.3451756880994274,11.190200384251478,4.738331345270878,22.45178393757653,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,AI/ML Security Researcher,Threat Intelligence Analyst,1.6394540880200752,2.6878097067257363,2.1680854284186997,4.700594424921496,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,AI/ML Security Researcher,Security Software Developer,1.3143146870127933,1.7274230964975368,1.7951839548525215,3.2226854317599396,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,Threat Intelligence Analyst,Security Software Developer,2.941501578158536,8.652431534309157,3.9552056746334174,15.643651928652387,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Defensive Security Specialist,Malware Reverse Engineer,0.7583926708764731,0.5751594432391505,0.9138102280718061,0.8350491329286462,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Defensive Security Specialist,AI/ML Security Researcher,0.7394604052233904,0.5468016908931408,1.058952391568702,1.1213801676090738,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Defensive Security Specialist,Threat Intelligence Analyst,0.49931229695376483,0.24931276988924464,0.5470823941125177,0.29929914594788415,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Defensive Security Specialist,Security Software Developer,1.355783490667323,1.838148873566071,1.7520324124418083,3.0696175742466627,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Malware Reverse Engineer,AI/ML Security Researcher,1.4956212682984409,2.236882978186637,1.8961783805792176,3.595492450976024,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Malware Reverse Engineer,Threat Intelligence Analyst,0.859932896721042,0.7394845868630423,0.9714495066300197,0.9437141439317087,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Malware Reverse Engineer,Security Software Developer,0.7673028801158508,0.5887537098340797,1.0453750488665654,1.092808992792774,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,AI/ML Security Researcher,Threat Intelligence Analyst,0.9659202946836478,0.933002015681745,1.258459360502637,1.5837199620367064,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,AI/ML Security Researcher,Security Software Developer,2.0528514626224967,4.214199127591324,2.769115338195658,7.6679997562304525,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,Threat Intelligence Analyst,Security Software Developer,1.1795572896290252,1.391355399516972,1.5781595940825452,2.490587704394784,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Defensive Security Specialist,Malware Reverse Engineer,0.07500557033294293,0.005625835580970049,0.07628003966817642,0.005818644451778569,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Defensive Security Specialist,AI/ML Security Researcher,0.697070712498222,0.4859075782227788,0.9545805592585431,0.911224044114353,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Defensive Security Specialist,Threat Intelligence Analyst,2.3149599065338804,5.359039368859352,2.757698512961079,7.604901088387747,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Defensive Security Specialist,Security Software Developer,0.7814055032364391,0.6105945604881926,0.8752564796219054,0.7660739051201311,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Malware Reverse Engineer,AI/ML Security Researcher,0.75656340429842,0.5723881847236144,1.0067432442321762,1.013531959807127,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Malware Reverse Engineer,Threat Intelligence Analyst,2.239970704501606,5.017468757025421,2.6972808361768177,7.275323909206712,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Malware Reverse Engineer,Security Software Developer,0.7176997939888272,0.515092994291605,0.8133099138362249,0.6614730159442874,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,AI/ML Security Researcher,Threat Intelligence Analyst,2.9803524713590663,8.882500853536094,3.6926164247957636,13.635416060671446,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,AI/ML Security Researcher,Security Software Developer,1.3908637359543534,1.9345019319929013,1.4048063769013979,1.9734809565828326,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow1,Threat Intelligence Analyst,Security Software Developer,1.7484336598646282,3.0570202629476184,2.5414907786721876,6.459175378075764,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Defensive Security Specialist,Malware Reverse Engineer,1.0364083002449882,1.0741421648167055,1.4919910670435423,2.226037344137728,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Defensive Security Specialist,AI/ML Security Researcher,0.9262158980745991,0.8578758898461363,1.2634597856744834,1.5963306300166114,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Defensive Security Specialist,Threat Intelligence Analyst,3.0098626612143953,9.059273239372601,4.059032392250433,16.475743961338274,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Defensive Security Specialist,Security Software Developer,1.044469889202358,1.090917349450386,1.1309838956295457,1.2791245721733833,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Malware Reverse Engineer,AI/ML Security Researcher,0.5371945868463014,0.2885780241369684,0.5660921438108268,0.3204603152843378,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Malware Reverse Engineer,Threat Intelligence Analyst,2.318850741685435,5.377068762215092,2.71313470630503,7.361099934556882,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Malware Reverse Engineer,Security Software Developer,1.8933821422567019,3.5848959366165776,2.401110915805057,5.765333629998201,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,AI/ML Security Researcher,Threat Intelligence Analyst,2.8500978580774037,8.123057800617405,3.2298607098820633,10.432000205239866,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,AI/ML Security Researcher,Security Software Developer,1.473894849508776,2.1723660274084975,1.969219209433429,3.877824294801619,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Paddle,Threat Intelligence Analyst,Security Software Developer,4.052197170614872,16.420301909539173,5.066284847038803,25.66724215133499,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Defensive Security Specialist,Malware Reverse Engineer,0.4404741047543653,0.1940174369591596,0.48538512911776277,0.23559872356866726,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Defensive Security Specialist,AI/ML Security Researcher,1.373132909997943,1.885493988519419,1.3855886152348282,1.9198558106683692,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Defensive Security Specialist,Threat Intelligence Analyst,0.8093213407679578,0.6550010326224449,0.9590378259123417,0.9197535515306708,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Defensive Security Specialist,Security Software Developer,1.6898803787627696,2.8556956945274017,2.0693722512587436,4.282301514279681,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Malware Reverse Engineer,AI/ML Security Researcher,1.0565283232629643,1.1162520978568509,1.0902581713812578,1.188662880263604,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Malware Reverse Engineer,Threat Intelligence Analyst,0.49271675403297915,0.24276979970479529,0.6728547977022495,0.4527335787909351,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Malware Reverse Engineer,Security Software Developer,1.7088552690061298,2.9201863304100124,2.008344736088342,4.033448578973752,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,AI/ML Security Researcher,Threat Intelligence Analyst,0.6069404086452335,0.368376659646443,0.6580813539614022,0.4330710684316724,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,AI/ML Security Researcher,Security Software Developer,2.4266768284773415,5.8887604298688485,2.8670615149702217,8.220041730623342,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,cURL,Threat Intelligence Analyst,Security Software Developer,1.8200738697930472,3.312668891503438,2.2550104638937674,5.085072192270384,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Defensive Security Specialist,Malware Reverse Engineer,0.7176997939888272,0.515092994291605,0.8133099138362249,0.6614730159442874,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Defensive Security Specialist,AI/ML Security Researcher,2.233092369165332,4.986701529224436,3.009779213487006,9.058770913938458,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Defensive Security Specialist,Threat Intelligence Analyst,1.482552436450878,2.1979617268264344,1.5101745396236466,2.280627140127493,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Defensive Security Specialist,Security Software Developer,0.6429642505799126,0.4134030275237886,0.7761360433468825,0.6023871577821538,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Malware Reverse Engineer,AI/ML Security Researcher,2.517448431527317,6.337546605399348,3.1365758168885343,9.838107855089975,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Malware Reverse Engineer,Threat Intelligence Analyst,0.8516840541967541,0.7253657281730196,1.1356989640369017,1.289812136914492,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Malware Reverse Engineer,Security Software Developer,0.5268534208501607,0.2775745270615166,0.6007673612010063,0.36092142228442037,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,AI/ML Security Researcher,Threat Intelligence Analyst,3.358946624069652,11.282522423348912,4.267184253698563,18.20886145501296,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,AI/ML Security Researcher,Security Software Developer,2.0346926196558854,4.13997405648213,2.5536093601469676,6.520920764230205,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,fastAPI,Threat Intelligence Analyst,Security Software Developer,1.3589238882041457,1.8466741339318733,1.719459366255211,2.9565405122027717,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Defensive Security Specialist,Malware Reverse Engineer,0.5567163109950015,0.30993305092788326,0.7610315230325634,0.5791689790492631,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Defensive Security Specialist,AI/ML Security Researcher,2.2955149308336518,5.269388797680225,3.1397076126377104,9.857763892855191,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Defensive Security Specialist,Threat Intelligence Analyst,0.5132970770000491,0.2634738892567944,0.6217189444941054,0.3865344459428645,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Defensive Security Specialist,Security Software Developer,2.5592170081690666,6.549591694901828,3.487632776409565,12.163582383086293,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Malware Reverse Engineer,AI/ML Security Researcher,2.8516969402128267,8.132175438819198,3.900582877131446,15.214546781371029,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Malware Reverse Engineer,Threat Intelligence Analyst,0.8771711707055905,0.7694292627170162,1.2229582643078472,1.495626916238862,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Malware Reverse Engineer,Security Software Developer,3.11495225953544,9.702927579184943,4.248385491665353,18.04877928579266,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,AI/ML Security Researcher,Threat Intelligence Analyst,2.325787948528615,5.409289581520943,2.848584652998084,8.114434525296215,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,AI/ML Security Researcher,Security Software Developer,0.26674276228029953,0.07115170122892439,0.3490467761285733,0.12183365192575038,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,gunicorn,Threat Intelligence Analyst,Security Software Developer,2.5910320456353855,6.71344706150949,3.1960825254138974,10.214943509256077,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Defensive Security Specialist,Malware Reverse Engineer,2.246798785419624,5.048104782163098,2.4082192865706915,5.79952013221105,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Defensive Security Specialist,AI/ML Security Researcher,1.902935771903349,3.621164551989395,1.9688757681305942,3.876471790331837,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Defensive Security Specialist,Threat Intelligence Analyst,1.128027528435804,1.2724461049089884,1.1637641965336543,1.3543471051336218,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Defensive Security Specialist,Security Software Developer,1.047223303513658,1.096676647422059,1.1064141686575093,1.2241523126060874,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Malware Reverse Engineer,AI/ML Security Researcher,0.36458666493606423,0.13292343624920197,0.5020566510436443,0.25206088085715955,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Malware Reverse Engineer,Threat Intelligence Analyst,1.1646486707000423,1.3564065261633755,1.588262962217624,2.522579237152302,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Malware Reverse Engineer,Security Software Developer,1.1995754819059656,1.4389813367899298,1.335173421171715,1.782688064603382,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,AI/ML Security Researcher,Threat Intelligence Analyst,0.8008370420398686,0.6413399679031663,1.0864789634644594,1.1804365380508062,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,AI/ML Security Researcher,Security Software Developer,0.8557124683896911,0.732243828557578,0.8882334779124785,0.7889587112844975,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,librechat,Threat Intelligence Analyst,Security Software Developer,0.4613938927689182,0.21288432428445597,0.5686573140820023,0.323371140858957,"[""pert""]","[""pert_quantile""]"
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,pytorchLightning,Defensive Security Specialist,Malware Reverse Engineer,0.4443749188205525,0.19746906847677265,0.6056223384981273,0.3667784168879402,"[""pert""]","[""pert_quantile""]"
